dataset,index,raw_label,y_true,pred_label,outcome,method,base_probability,base_target_confidence,n_perturbations,mask_fraction,faithfulness_pearson,faithfulness_spearman,mean_confidence_drop,std_confidence_drop,negative_drop_fraction,mean_attribution_sum,std_attribution_sum,valid_correlation
tess,1342,J,0,0,TN,consensus,2.5882479803840397e-06,0.9999974117520196,32,0.1,0.3918905396596302,0.36437042677167225,1.3764947652816772e-06,2.1366081455198582e-06,0.3125,5.090902492403984,1.0582741871494175,True
tess,1347,PC,1,0,FN,saliency,0.7179508209228516,0.28204917907714844,32,0.1,-0.22756991141885619,-0.2998533724340176,-0.4874756932258606,0.27420318126678467,0.90625,4.851938188076019,1.0982441695266876,True
tess,1347,PC,1,0,FN,integrated_gradients,0.7179508209228516,0.28204917907714844,32,0.1,-0.6097815505583785,-0.6671554252199413,-0.4874756932258606,0.27420318126678467,0.90625,2.241842318326235,0.8314063845908457,True
tess,1347,PC,1,0,FN,occlusion,0.7179508209228516,0.28204917907714844,32,0.1,0.2814288568475351,0.14186217008797652,-0.4874756932258606,0.27420318126678467,0.90625,4.700280740857124,0.9469761879133253,True
tess,1347,PC,1,0,FN,consensus,0.7179508209228516,0.28204917907714844,32,0.1,-0.2482514715527156,-0.34347507331378296,-0.4874756932258606,0.27420318126678467,0.90625,6.633225321769714,1.2409373313387007,True
tess,1357,J,0,1,FP,saliency,0.9552010893821716,0.9552010893821716,32,0.1,0.0075614557696200915,0.0439882697947214,0.32913076877593994,0.29895395040512085,0.09375,4.842349253594875,0.7358086718467409,True
tess,1357,J,0,1,FP,integrated_gradients,0.9552010893821716,0.9552010893821716,32,0.1,0.33156647262425676,0.3936950146627565,0.32913076877593994,0.29895395040512085,0.09375,1.9486682638525963,0.5120042877564581,True
tess,1357,J,0,1,FP,occlusion,0.9552010893821716,0.9552010893821716,32,0.1,0.6829327163654985,0.8053519061583578,0.32913076877593994,0.29895395040512085,0.09375,2.452105370350182,1.089911550802557,True
tess,1357,J,0,1,FP,consensus,0.9552010893821716,0.9552010893821716,32,0.1,0.4983771820148054,0.6440615835777125,0.32913076877593994,0.29895395040512085,0.09375,4.079174749553204,0.7790952568016815,True
tess,1370,J,0,0,TN,saliency,1.4629392808274133e-06,0.9999985370607192,32,0.1,0.39094002549361195,0.1553150642211547,8.903443813323975e-07,8.490965797136596e-07,0.125,4.596418410539627,0.6685281255845745,True
tess,1370,J,0,0,TN,integrated_gradients,1.4629392808274133e-06,0.9999985370607192,32,0.1,0.5709984705401919,0.4064628276425964,8.903443813323975e-07,8.490965797136596e-07,0.125,2.947849191725254,0.7059491137897987,True
tess,1370,J,0,0,TN,occlusion,1.4629392808274133e-06,0.9999985370607192,32,0.1,0.5340451717017709,0.5700393314499826,8.903443813323975e-07,8.490965797136596e-07,0.125,4.347802944481373,0.9269085332687502,True
tess,1370,J,0,0,TN,consensus,1.4629392808274133e-06,0.9999985370607192,32,0.1,0.5837280139340632,0.46906618095159613,8.903443813323975e-07,8.490965797136596e-07,0.125,3.981231600046158,0.7306221318856732,True
tess,1380,J,0,0,TN,saliency,0.060304153710603714,0.9396958462893963,32,0.1,0.014843281660223613,-0.17741935483870966,0.01593414880335331,0.08541000634431839,0.53125,5.352097772061825,1.0566740243831303,True
tess,1380,J,0,0,TN,integrated_gradients,0.060304153710603714,0.9396958462893963,32,0.1,-0.2215635599629923,-0.4479472140762463,0.01593414880335331,0.08541000634431839,0.53125,3.8151289746165276,1.2182233814149803,True
tess,1380,J,0,0,TN,occlusion,0.060304153710603714,0.9396958462893963,32,0.1,0.5987118505289045,0.3200146627565982,0.01593414880335331,0.08541000634431839,0.53125,5.399451822042465,1.5942801407460183,True
tess,1380,J,0,0,TN,consensus,0.060304153710603714,0.9396958462893963,32,0.1,0.23400063300856386,-0.05205278592375366,0.01593414880335331,0.08541000634431839,0.53125,6.904526934027672,1.4074627786790415,True
tess,1382,J,0,0,TN,saliency,2.5758349693205673e-06,0.9999974241650307,32,0.1,0.24245652979875595,0.23267328297067694,1.1920928955078125e-06,2.308381681359606e-06,0.34375,5.55164860188961,0.9944629856858633,True
tess,1382,J,0,0,TN,integrated_gradients,2.5758349693205673e-06,0.9999974241650307,32,0.1,0.4689484956174938,0.4420609024762033,1.1920928955078125e-06,2.308381681359606e-06,0.34375,3.1386498659849167,0.987351449225366,True
tess,1382,J,0,0,TN,occlusion,2.5758349693205673e-06,0.9999974241650307,32,0.1,0.6519169256531199,0.6032270299239773,1.1920928955078125e-06,2.308381681359606e-06,0.34375,4.723391555249691,1.5594620564688955,True
tess,1382,J,0,0,TN,consensus,2.5758349693205673e-06,0.9999974241650307,32,0.1,0.5407561364360144,0.5342867979326655,1.1920928955078125e-06,2.308381681359606e-06,0.34375,5.159228712320328,1.1587736901347214,True
tess,1386,J,0,1,FP,saliency,0.8676377534866333,0.8676377534866333,32,0.1,0.12332114079774126,0.07038123167155425,0.350868821144104,0.21291711926460266,0.15625,4.060399495065212,1.0817951779305455,True
tess,1386,J,0,1,FP,integrated_gradients,0.8676377534866333,0.8676377534866333,32,0.1,0.6168629832585057,0.6535923753665689,0.350868821144104,0.21291711926460266,0.15625,1.0821156683377922,0.6783440414444241,True
tess,1386,J,0,1,FP,occlusion,0.8676377534866333,0.8676377534866333,32,0.1,0.5836649986307672,0.597507331378299,0.350868821144104,0.21291711926460266,0.15625,2.2993488490465097,1.3128636759165322,True
tess,1386,J,0,1,FP,consensus,0.8676377534866333,0.8676377534866333,32,0.1,0.45606200403226754,0.4637096774193548,0.350868821144104,0.21291711926460266,0.15625,3.2132919188588858,1.1023658591411085,True
tess,1395,EB,1,1,TP,saliency,0.9738725423812866,0.9738725423812866,32,0.1,0.2081830175245422,0.2320381231671554,0.20990324020385742,0.24053411185741425,0.1875,5.360520042479038,0.8675457148375526,True
tess,1395,EB,1,1,TP,integrated_gradients,0.9738725423812866,0.9738725423812866,32,0.1,0.7638502913889192,0.87316715542522,0.20990324020385742,0.24053411185741425,0.1875,1.240917256101966,0.5736168188582388,True
tess,1395,EB,1,1,TP,occlusion,0.9738725423812866,0.9738725423812866,32,0.1,0.702804982927342,0.7085777126099706,0.20990324020385742,0.24053411185741425,0.1875,2.3982413467019796,0.9824720092178513,True
tess,1395,EB,1,1,TP,consensus,0.9738725423812866,0.9738725423812866,32,0.1,0.6376559829479631,0.6473607038123167,0.20990324020385742,0.24053411185741425,0.1875,3.189689412713051,0.7300415554576384,True
tess,1396,J,0,0,TN,saliency,2.9622090096381726e-06,0.9999970377909904,32,0.1,0.2333684570095137,0.2532318960499851,1.866370439529419e-06,2.8044064492860343e-06,0.25,5.596851795911789,0.9465848521972839,True
tess,1396,J,0,0,TN,integrated_gradients,2.9622090096381726e-06,0.9999970377909904,32,0.1,0.3772472299037091,0.362336152494403,1.866370439529419e-06,2.8044064492860343e-06,0.25,2.641009371727705,0.6704625085904772,True
tess,1396,J,0,0,TN,occlusion,2.9622090096381726e-06,0.9999970377909904,32,0.1,0.5559437836848179,0.52351706243498,1.866370439529419e-06,2.8044064492860343e-06,0.25,5.626066640019417,1.3342362152419316,True
tess,1396,J,0,0,TN,consensus,2.9622090096381726e-06,0.9999970377909904,32,0.1,0.46961068706950254,0.4465022931800968,1.866370439529419e-06,2.8044064492860343e-06,0.25,5.449107468128204,1.01390515884711,True
tess,1418,J,0,0,TN,saliency,0.6539629101753235,0.3460370898246765,32,0.1,0.04388020125423186,0.06854838709677419,-0.19164496660232544,0.2000005543231964,0.8125,4.148161023855209,0.623474933189539,True
tess,1418,J,0,0,TN,integrated_gradients,0.6539629101753235,0.3460370898246765,32,0.1,-0.43797316767230865,-0.3687683284457478,-0.19164496660232544,0.2000005543231964,0.8125,1.8366110995411873,0.7652889164922598,True
tess,1418,J,0,0,TN,occlusion,0.6539629101753235,0.3460370898246765,32,0.1,0.3316666422658054,0.3233137829912023,-0.19164496660232544,0.2000005543231964,0.8125,6.310718193650246,1.3080585670753446,True
tess,1418,J,0,0,TN,consensus,0.6539629101753235,0.3460370898246765,32,0.1,0.04284578950566651,0.07148093841642228,-0.19164496660232544,0.2000005543231964,0.8125,6.5210185796022415,0.9433452737078787,True
tess,1427,EB,1,1,TP,saliency,0.9996538162231445,0.9996538162231445,32,0.1,0.19233551674358418,0.4765395894428152,0.11026027798652649,0.19841332733631134,0.03125,4.4542756378650665,1.0918493319766447,True
tess,1427,EB,1,1,TP,integrated_gradients,0.9996538162231445,0.9996538162231445,32,0.1,0.5803628531986128,0.8669354838709675,0.11026027798652649,0.19841332733631134,0.03125,1.5545076866983436,0.9456128083930747,True
tess,1427,EB,1,1,TP,occlusion,0.9996538162231445,0.9996538162231445,32,0.1,0.6513096460627126,0.846407624633431,0.11026027798652649,0.19841332733631134,0.03125,2.538857801766426,1.4370708553793101,True
tess,1427,EB,1,1,TP,consensus,0.9996538162231445,0.9996538162231445,32,0.1,0.534932806849714,0.7991202346041056,0.11026027798652649,0.19841332733631134,0.03125,2.970222894102335,1.102207115445495,True
tess,1430,J,0,0,TN,saliency,0.0019520786590874195,0.9980479213409126,32,0.1,-0.06760784390768239,0.0689149560117302,2.7313828468322754e-05,0.002067925175651908,0.65625,4.349953182041645,0.7185574891165875,True
tess,1430,J,0,0,TN,integrated_gradients,0.0019520786590874195,0.9980479213409126,32,0.1,-0.1547383561718919,-0.10777126099706744,2.7313828468322754e-05,0.002067925175651908,0.65625,2.004787001758814,0.5237861796013898,True
tess,1430,J,0,0,TN,occlusion,0.0019520786590874195,0.9980479213409126,32,0.1,0.2179713453657599,0.12463343108504396,2.7313828468322754e-05,0.002067925175651908,0.65625,3.4086974188685417,0.9757850955301628,True
tess,1430,J,0,0,TN,consensus,0.0019520786590874195,0.9980479213409126,32,0.1,-0.05715952745326087,-0.04838709677419354,2.7313828468322754e-05,0.002067925175651908,0.65625,4.210592180490494,0.7331446884398761,True
tess,1445,EB,1,0,FN,saliency,0.7353966236114502,0.2646033763885498,32,0.1,-0.3977450816711181,-0.3075513196480938,-0.3005702495574951,0.2810313105583191,0.78125,3.1079634837806225,0.9178720529216031,True
tess,1445,EB,1,0,FN,integrated_gradients,0.7353966236114502,0.2646033763885498,32,0.1,-0.6946555423332236,-0.7280058651026392,-0.3005702495574951,0.2810313105583191,0.78125,0.7866526111029088,0.5719584385229839,True
tess,1445,EB,1,0,FN,occlusion,0.7353966236114502,0.2646033763885498,32,0.1,0.37121711430569676,0.3951612903225806,-0.3005702495574951,0.2810313105583191,0.78125,2.724533848464489,0.8872804890318781,True
tess,1445,EB,1,0,FN,consensus,0.7353966236114502,0.2646033763885498,32,0.1,-0.248749800846709,-0.12353372434017595,-0.3005702495574951,0.2810313105583191,0.78125,3.3107962235808372,0.8751132912388117,True
tess,1467,EB,1,1,TP,saliency,0.9906898736953735,0.9906898736953735,32,0.1,0.3906584730425425,0.4266862170087976,0.18209971487522125,0.14477628469467163,0.03125,3.297223538160324,0.9210625898320955,True
tess,1467,EB,1,1,TP,integrated_gradients,0.9906898736953735,0.9906898736953735,32,0.1,0.7352949914258091,0.7016129032258064,0.18209971487522125,0.14477628469467163,0.03125,0.8750655935145915,0.5530878341116464,True
tess,1467,EB,1,1,TP,occlusion,0.9906898736953735,0.9906898736953735,32,0.1,0.4293785467623857,0.4886363636363636,0.18209971487522125,0.14477628469467163,0.03125,2.345537554472685,0.8966295077316984,True
tess,1467,EB,1,1,TP,consensus,0.9906898736953735,0.9906898736953735,32,0.1,0.5404993857484792,0.5373900293255132,0.18209971487522125,0.14477628469467163,0.03125,3.0064454451203346,0.9236207996913324,True
tess,1472,EB,1,1,TP,saliency,0.829285204410553,0.829285204410553,32,0.1,-0.2065648147068086,-0.25843108504398826,0.2692103385925293,0.28232091665267944,0.21875,7.125311702489853,1.2378750480235794,True
tess,1472,EB,1,1,TP,integrated_gradients,0.829285204410553,0.829285204410553,32,0.1,0.584990217030231,0.5186950146627566,0.2692103385925293,0.28232091665267944,0.21875,2.036053454503417,0.7512650728568165,True
tess,1472,EB,1,1,TP,occlusion,0.829285204410553,0.829285204410553,32,0.1,0.8897694883519462,0.9068914956011729,0.2692103385925293,0.28232091665267944,0.21875,3.012165240943432,1.1662096650721483,True
tess,1472,EB,1,1,TP,consensus,0.829285204410553,0.829285204410553,32,0.1,0.5507418324604163,0.48753665689149556,0.2692103385925293,0.28232091665267944,0.21875,4.3140749260783195,0.8044592629080328,True
tess,1474,J,0,0,TN,saliency,2.669193963811267e-05,0.9999733080603619,32,0.1,0.1879962930533419,0.23753665689149558,8.50483775138855e-06,1.1309808542137034e-05,0.21875,5.104675352573395,0.999529740372999,True
tess,1474,J,0,0,TN,integrated_gradients,2.669193963811267e-05,0.9999733080603619,32,0.1,0.40570678211892486,0.4325513196480938,8.50483775138855e-06,1.1309808542137034e-05,0.21875,4.118389591574669,1.0277877524526642,True
tess,1474,J,0,0,TN,occlusion,2.669193963811267e-05,0.9999733080603619,32,0.1,0.6988247929037514,0.6477272727272727,8.50483775138855e-06,1.1309808542137034e-05,0.21875,6.749935820698738,1.3814400615050728,True
tess,1474,J,0,0,TN,consensus,2.669193963811267e-05,0.9999733080603619,32,0.1,0.5838851663989111,0.5597507331378299,8.50483775138855e-06,1.1309808542137034e-05,0.21875,8.079355999827385,1.3546247653057364,True
tess,1476,EB,1,1,TP,saliency,0.9846893548965454,0.9846893548965454,32,0.1,-0.11210187182507106,-0.2701612903225806,0.09523677825927734,0.14109691977500916,0.1875,4.298484414815903,0.8549602798968909,True
tess,1476,EB,1,1,TP,integrated_gradients,0.9846893548965454,0.9846893548965454,32,0.1,0.3695608531566912,0.7133431085043987,0.09523677825927734,0.14109691977500916,0.1875,1.7936916574835777,0.7971695890325291,True
tess,1476,EB,1,1,TP,occlusion,0.9846893548965454,0.9846893548965454,32,0.1,0.6374368832278929,0.8284457478005864,0.09523677825927734,0.14109691977500916,0.1875,1.8462626794353127,0.8890173894287978,True
tess,1476,EB,1,1,TP,consensus,0.9846893548965454,0.9846893548965454,32,0.1,0.37069770849915074,0.5641495601173019,0.09523677825927734,0.14109691977500916,0.1875,3.4271035492420197,0.8349073785697448,True
tess,1496,PC,1,0,FN,saliency,0.19688504934310913,0.8031149506568909,32,0.1,-0.10522300399681506,-0.11217008797653959,-0.050624001771211624,0.13899873197078705,0.71875,4.567744344472885,1.087929488779898,True
tess,1496,PC,1,0,FN,integrated_gradients,0.19688504934310913,0.8031149506568909,32,0.1,-0.27364793542290705,-0.3999266862170088,-0.050624001771211624,0.13899873197078705,0.71875,1.5436755595728755,0.5874970203483388,True
tess,1496,PC,1,0,FN,occlusion,0.19688504934310913,0.8031149506568909,32,0.1,0.16528760614761137,0.07697947214076245,-0.050624001771211624,0.13899873197078705,0.71875,2.508266218006611,1.001684783829193,True
tess,1496,PC,1,0,FN,consensus,0.19688504934310913,0.8031149506568909,32,0.1,0.005297421048447575,-0.03372434017595308,-0.050624001771211624,0.13899873197078705,0.71875,3.7680646255612373,0.9291397924163076,True
tess,1503,EB,1,1,TP,saliency,0.901822566986084,0.901822566986084,32,0.1,0.2043675269385246,-0.006231671554252198,0.24791362881660461,0.2547640800476074,0.1875,3.36667587608099,0.7651701880858875,True
tess,1503,EB,1,1,TP,integrated_gradients,0.901822566986084,0.901822566986084,32,0.1,0.6637966682201409,0.6638563049853371,0.24791362881660461,0.2547640800476074,0.1875,0.8736545657739043,0.44312802916913413,True
tess,1503,EB,1,1,TP,occlusion,0.901822566986084,0.901822566986084,32,0.1,0.6921249763735421,0.7917888563049852,0.24791362881660461,0.2547640800476074,0.1875,2.1417774856090546,1.062074346539501,True
tess,1503,EB,1,1,TP,consensus,0.901822566986084,0.901822566986084,32,0.1,0.6621294348644043,0.7353372434017594,0.24791362881660461,0.2547640800476074,0.1875,2.3062272928655148,0.6436059840056929,True
tess,1504,EB,1,1,TP,saliency,0.8428230285644531,0.8428230285644531,32,0.1,0.2798385200405263,0.2657624633431085,0.35843896865844727,0.2444450557231903,0.03125,4.3211021944880486,1.0402889796973231,True
tess,1504,EB,1,1,TP,integrated_gradients,0.8428230285644531,0.8428230285644531,32,0.1,0.6779052119692912,0.6810850439882697,0.35843896865844727,0.2444450557231903,0.03125,1.4079733733087778,0.6301514190314572,True
tess,1504,EB,1,1,TP,occlusion,0.8428230285644531,0.8428230285644531,32,0.1,0.6855194702736038,0.655791788856305,0.35843896865844727,0.2444450557231903,0.03125,2.9475107342004776,1.1523768848214568,True
tess,1504,EB,1,1,TP,consensus,0.8428230285644531,0.8428230285644531,32,0.1,0.5976856750579705,0.5813782991202345,0.35843896865844727,0.2444450557231903,0.03125,3.4241442531347275,0.9564894082089163,True
tess,1525,J,0,0,TN,saliency,0.6865799427032471,0.31342005729675293,32,0.1,0.08781017243322048,0.09420821114369501,-0.29054293036460876,0.23847250640392303,0.90625,3.5569161996245384,0.9330506944599976,True
tess,1525,J,0,0,TN,integrated_gradients,0.6865799427032471,0.31342005729675293,32,0.1,-0.7786209536986533,-0.7921554252199412,-0.29054293036460876,0.23847250640392303,0.90625,1.0676671462133527,0.6636601449645341,True
tess,1525,J,0,0,TN,occlusion,0.6865799427032471,0.31342005729675293,32,0.1,0.38493722841562283,0.4142228739002932,-0.29054293036460876,0.23847250640392303,0.90625,4.432093553245068,1.3229517291154342,True
tess,1525,J,0,0,TN,consensus,0.6865799427032471,0.31342005729675293,32,0.1,0.04800156007339455,-0.007331378299120234,-0.29054293036460876,0.23847250640392303,0.90625,5.147229194641113,1.120038949481686,True
tess,1528,J,0,1,FP,saliency,0.8308791518211365,0.8308791518211365,32,0.1,-0.20210364872492642,-0.15652492668621698,0.3340352475643158,0.2457938939332962,0.15625,3.746781602501869,0.9019642177497342,True
tess,1528,J,0,1,FP,integrated_gradients,0.8308791518211365,0.8308791518211365,32,0.1,0.43916419808714946,0.4644428152492667,0.3340352475643158,0.2457938939332962,0.15625,0.7589360987767577,0.4755080639383573,True
tess,1528,J,0,1,FP,occlusion,0.8308791518211365,0.8308791518211365,32,0.1,0.6058222730418978,0.5993401759530792,0.3340352475643158,0.2457938939332962,0.15625,2.014769739471376,1.1050638459336974,True
tess,1528,J,0,1,FP,consensus,0.8308791518211365,0.8308791518211365,32,0.1,0.40843931851070325,0.3075513196480938,0.3340352475643158,0.2457938939332962,0.15625,2.7456215918064117,0.7143672313983,True
tess,1529,J,0,1,FP,saliency,0.8125585913658142,0.8125585913658142,32,0.1,-0.04225317333468579,-0.126099706744868,0.4215008020401001,0.3116223216056824,0.15625,4.026696301996708,0.8566006103532071,True
tess,1529,J,0,1,FP,integrated_gradients,0.8125585913658142,0.8125585913658142,32,0.1,0.529086065154822,0.5553519061583576,0.4215008020401001,0.3116223216056824,0.15625,1.7692433074116707,0.7639698531998698,True
tess,1529,J,0,1,FP,occlusion,0.8125585913658142,0.8125585913658142,32,0.1,0.6429126420722032,0.6422287390029325,0.4215008020401001,0.3116223216056824,0.15625,3.2192034609615803,1.275498854437109,True
